name,brewery,style,release_date,rating,ibu,hops,malts,additives,alcohol,og,personal_rating
Доза [Orange Pulp + Mango + Pineapple],4BREWERS,Sour - Fruited,2020-10-26,4.244,,,,"Orange,Mango,Pineapple",6.0,,4
Hefeweizen,Bierstaat,Wheat Beer - Hefeweizen,2023-01-23,3.659,8.0,,,,5.3,,4
Доза [Mango + Passion Fruit],4BREWERS,Sour - Fruited,2019-10-05,4.251,,,,,6.0,,4
Fidel C.,Rewort Brewery,IPA - Imperial / Double,2018-03-30,3.842,60.0,,,,6.8,20.5,4
Velvet Brown Ale,Gubernija,Brown Ale - Other,2019-09-06,3.082,,,,,5.9,,4
Weihenstephaner 1516,Weihenstephan,Kellerbier / Zwickelbier,2016-03-02,3.662,25.0,,,,5.6,,4
Mary’s Breakfast,Konix Brewery,Sour - Traditional Gose,2019-09-19,3.442,,,,,5.0,,4
Хворобей,Таркос,Lager - IPL (India Pale Lager),2016-06-16,3.336,22.0,,,,4.8,,4
Bud Light Platinum,Anheuser-Busch,Malt Liquor,2011-11-09,2.388,12.0,,,,6.0,,2
Oak Smoked Tomato Gose,Salden’s Brewery,Spiced / Herbed Beer,2017-04-05,3.896,,,,,5.8,,4
Populism Vic Secret Edition,Jaws,IPA - New England / Hazy,2019-04-26,3.784,60.0,Vic Secret,,,6.0,,4
Paulaner Oktoberfest Bier,Paulaner Brauerei,Festbier,,3.547,,"Herkules,Hallertauer Tradition,Taurus","Pilsner,Munich",,6.0,,4
Kriek Extra,Belle-Vue,Lambic - Kriek,,3.365,,,,,4.1,,3
I Remember My First Check-In,AF Brew,Sour - Fruited,2020-10-17,3.654,,,,,5.0,,3
Schloss Fels Hefeweissbier Dunkel,Privatbrauerei Eichbaum,Wheat Beer - Dunkelweizen,2019-07-11,3.009,,,,,5.2,,3
Martens Gold,Brouwerij Martens,Lager - Pale,2011-09-04,2.714,,,,,4.6,,3
Extra Smooth Ale,John Smith's,Bitter - Session / Ordinary,2015-03-14,2.817,,,,,3.6,,3
Oktober,Dreamteam Brew,Märzen,2020-10-03,3.911,,,,,5.5,,4
Love Age,Bowl Cut Brewery,Sour - Traditional Gose,2020-08-04,3.996,,,,,4.5,,4
Port Pilsner,Dreamteam Brew,Pilsner - German,2019-08-12,3.788,25.0,,,,5.1,,4
Miller Lite,Miller Brewing Company,Lager - American Light,2010-08-21,2.549,10.0,,,,4.2,,2
Bud Light,Anheuser-Busch,Lager - American Light,,2.339,6.0,,,,4.2,,2
Point of No Return,"Rewort Brewery,Rock’n’Beer",Wheat Beer - Wheat Wine,2020-05-15,3.889,24.0,,,,6.8,34.0,4
Win ✌️,Rewort Brewery,Sour - Fruited Gose,2020-08-20,3.871,14.0,,,"Lime,Chili",4.0,,4
Zhiguli Barnoe Non-Alcoholic (Жигули Барное Безалкогольное),Московская пивоваренная компания,Non-Alcoholic Beer - Lager,2016-04-18,2.837,,,,,0.5,,3
Белый Кремль Безалкогольный (Belyj Kreml' Bezalkogol'ny),Белый Кремль (Bely Kreml),Non-Alcoholic Beer - Other,2018-11-04,2.603,,,,,0.5,,2
Квас Домашний,Домашние Рецепты / ООО Домашний,Kvass,2017-02-05,3.788,5.0,,,,1.2,,3
La Trappe Witte Trappist,Bierbrouwerij De Koningshoeven,Wheat Beer - Witbier / Blanche,,3.601,14.0,,,,5.5,,4
Hop Rider Wheat Pale Ale,Privatbrauerei Eichbaum,Wheat Beer - American Pale Wheat,2020-02-24,3.242,25.0,,,,5.6,,3
Tomato Motato,Таркос,Sour - Fruited Gose,2019-01-31,3.129,7.0,,,,4.0,,3
Forever Young,Brew Garage 78,Stout - Milk / Sweet,2020-07-06,3.561,25.0,,,,5.5,,4
Tripel Karmeliet,Brouwerij Bosteels,Belgian Tripel,,3.986,16.0,,,,6.8,,4
Milkshake APA,Волковская пивоварня,Pale Ale - Milkshake,2020-07-25,3.367,,,,,5.0,,3
Stout: Milk Chocolate With Mint,Волковская пивоварня,Stout - Milk / Sweet,2020-06-18,3.269,,,,,6.9,,3
Hop Rider Session IPA,Privatbrauerei Eichbaum,IPA - Session,2019-12-26,3.095,35.0,,,,4.9,,2
Singha,Boon Rawd,Lager - Pale,,3.058,20.0,,,,5.0,,3
Modelo Especial,Grupo Modelo,Lager - American,,3.14,18.0,,,,4.5,,3
Поцелуй Фрейи,Традиции предков,Mead - Other,2015-12-05,3.871,,,,,4.7,11.0,4
India Pale Ale,Alaryk,IPA - English,2016-12-17,3.398,65.0,,,,6.0,,4
Дыхание Одина,Традиции предков,Mead - Metheglin,2018-12-12,3.712,,,,,4.7,,3
Бессмертие Идунн,Традиции предков,Cider - Traditional / Apfelwein,2017-05-23,3.685,,,,,4.7,,4
Kilikia Original,Kilikia,Lager - Euro Pale,2018-12-07,2.907,,,,,4.8,,2
Царские Припасы Живой,Фонтан / Кваспром,Kvass,2019-06-08,3.614,,,,,1.2,,2
The Mix Of Taste / Strawberry & Lime,Konix Brewery,Sour - Fruited,2020-08-08,3.68,10.0,,,"Strawberry,Lime",6.5,,4
Nut Butter,Gletcher,Brown Ale - English,2018-07-13,3.778,,,,,5.5,,4
Вишня в дубе,Трёхсосенский,Fruit Beer,2019-08-07,3.056,,,,,5.0,,3
Кровь Ётуна,Традиции предков,Mead - Melomel,2018-11-16,3.786,5.0,,,,4.7,,4
DOS Chocolate Edition,Brewlok,Stout - Imperial / Double Oatmeal,2018-05-09,3.977,,,,,6.8,,4
La Trappe Dubbel,Bierbrouwerij De Koningshoeven,Belgian Dubbel,,3.627,22.0,,,,6.8,,4
No Speed Limit,Rewort Brewery,IPA - Imperial / Double New England / Hazy,2020-04-08,3.834,37.0,"Mosaic,HBC472",,,6.8,,4
Sour Swing,Jaws,Sour - Fruited,2020-01-19,3.789,10.0,Podvyazny,"Pilsner,Wheat",Cherry,4.5,11.0,4
Lager,13 Litar,Pilsner - Czech / Bohemian,2015-12-18,3.424,,,,,4.5,,3
Steam Brew Session IPA,Privatbrauerei Eichbaum,IPA - Session,2019-04-04,3.091,35.0,Vic Secret,,,4.9,,3
Рижское,Афанасий,Lager - Pale,2017-07-26,2.663,,,,,4.1,,2
Бельгийское Нефильтрованное,Пивоваренный дом Бавария,Lager - Pale,2020-11-27,3.01,,,,,5.4,,3
Blanche Biere,Балтика,Wheat Beer - Witbier / Blanche,2018-09-10,3.181,10.0,,,,4.8,,3
Puerchik,Rewort Brewery,Sour - Fruited,2020-04-27,4.052,15.0,,,Passion fruit,6.8,22.5,4
Острая зависимость,4BREWERS,Sour - Other Gose,2018-12-27,4.145,3.0,,,,6.9,,4
Tomato Dedication,GAS Brew,Sour - Fruited Gose,2020-06-26,3.976,,,,,4.5,,4
Dome Original,BarrelBeer (ex. Dome Brewery),Lager - Pale,2014-03-01,2.875,,,,,4.2,,3
Balta Pinta,Volfas Engelman,Wheat Beer - Hefeweizen,2014-04-16,3.389,,,,,5.0,12.0,3
Russian Imperial Stout #Tiramisu,Konix Brewery,Stout - Russian Imperial,2019-04-18,3.817,40.0,,,,6.8,,3
Bitterhead APA,Wooden Beard Brewery,Pale Ale - American,2015-12-24,3.426,40.0,,,,4.7,,4
Punk IPA,BrewDog,IPA - American,2010-08-21,3.709,45.0,,,,5.6,,4
Kvass Domashnyi (Квас Домашний),Лысковский,Kvass,2018-06-09,3.183,,,,,0.1,,3
Schloss Fels Lager,Privatbrauerei Eichbaum,Lager - Pale,2018-06-18,2.754,,,,,4.2,,3
Weiss Berg Безалкогольное,Бочкари,Non-Alcoholic Beer - Wheat Beer,2019-05-07,2.768,,,,,0.5,,3
Квас Старокиївський,Оболонь,Kvass,2014-07-31,2.98,,,,,0.5,,3
Ekaterina,"Jaws,Brouwerij Het Anker",Stout - Imperial / Double,2017-12-03,3.709,,,,,6.8,,4
All Together,AF Brew,IPA - New England / Hazy,2020-04-23,4.013,20.0,"Citra,Simcoe,Mosaic,Sabro",,,6.5,,4
NeIPAzza,Волковская пивоварня,IPA - American,2017-07-25,3.563,70.0,,,,6.8,,4
Jaws Lager,Jaws,Pilsner - Other,2013-12-12,3.693,25.0,"Ahtanum,Cascade","Pilsner,Crystal",,5.0,12.5,4
Dva Bobra Светлое,Таркос,Pilsner - Czech / Bohemian,2019-02-14,3.174,12.0,,,,4.8,,4
Tram 16,AF Brew,Wheat Beer - Hefeweizen,2020-04-03,3.666,10.0,,,,4.5,,4
Biscuit Stout,Salden’s Brewery,Stout - English,2018-12-26,3.599,,,,,6.8,,4
Weihenstephaner Pils,Weihenstephan,Pilsner - German,,3.567,32.0,,,,5.1,,4
La Pelona,Treintaycinco,IPA - American,2014-01-08,3.67,,,,,6.0,,4
Majadera,Treintaycinco,Pale Ale - American,2013-06-13,3.551,30.0,,,,5.0,,4
Лещ,Бочкари,Lager - Euro Pale,2020-01-20,2.727,,,,,4.5,,2
Cascade Pale Ale,Mova,Pale Ale - American,2023-09-03,3.654,30.0,,,,5.3,,4
Yuzberg Weiss (Юзберг Вайс),Suzdal Brewery,Wheat Beer - Hefeweizen,2018-03-21,3.441,14.0,,,,5.7,,3
Boxing Day,Green Street Brewery,Winter Ale,2017-12-04,3.595,30.0,,,,6.8,,4
Englishman in Peru,BrewT!,Barleywine - English,2020-02-27,3.726,15.0,,,,6.8,,5
Pearl Jet,Marston’s Brewery,Stout - Oyster,,3.46,,,,,4.1,,4
Let's Dance,Browar Pinta,IPA - American,2022-02-16,3.564,,,,,6.5,,4
Vyatsky Kvass (Вятский Квас),Вятич,Kvass,2014-12-18,3.325,,,,,1.2,,3
Pilsen,Becker Bier,Pilsner - Other,2022-04-03,,,,,,4.7,,4
Hollandia,Royal Swinkels Family Brewers,Lager - Pale,,2.858,,,,,5.0,,2
India Pale Ale,Alaryk,IPA - English,2016-12-17,3.398,65.0,,,,6.0,,4
Corona Extra,Grupo Modelo,Lager - American,,3.135,19.0,,,,4.5,,3
RIS -4,"Green Basement Brewery,LaBEERint Brewery",Stout - Russian Imperial,2019-12-10,3.755,65.0,,,,6.8,,4
Lacto Café: Mango & Passion Fruit,Ostrovica,Pale Ale - American,2018-05-17,3.799,25.0,"Amarillo,Nelson Sauvin,Galaxy",,"Mango,Passion fruit",5.5,,4
Schwarzbier,Einsiedler,Schwarzbier,2012-06-03,3.446,25.0,,,,5.0,,3
Puntigamer,Brauerei Puntigam,Lager - Helles,,3.104,,,,,5.1,11.5,3
Bohemian Premium Dark Lager,Old Prague,Lager - Dark,2019-05-10,3.095,,,,,4.4,,3
Goseline Pump: Gooseberry,AF Brew,Sour - Fruited Gose,2017-07-14,3.822,,,,Gooseberry,4.8,,4
Reeper B. Blondes Weissbier,Reepbana,Wheat Beer - Hefeweizen,2018-02-11,3.233,15.0,,,,5.4,12.8,4
Honey Porter,"Schwarz Kaiser Brewery,Rocket City Brewery",Porter - Other,2021-12-29,3.575,10.0,,,,6.5,,3
Boiling Point,"BrewT!,On the Bones",Cider - Ice,2019-10-08,3.866,,,,,6.8,,4
Goseline Pump: Sea Buckthorn,AF Brew,Sour - Traditional Gose,2016-06-30,3.94,,,,,4.8,,4
Nelson M.,Rewort Brewery,Porter - Other,2017-11-01,3.622,35.0,,,,6.2,16.0,4
Bohemian Pils,Горьковская пивоварня,Pilsner - Other,2019-08-20,3.055,30.0,,,,5.2,,4
Schloss Fels Hefeweissbier,Privatbrauerei Eichbaum,Wheat Beer - Hefeweizen,2015-12-15,3.092,,,,,5.2,,3
Löwenbräu Original,Spaten,Lager - Helles,2011-01-22,3.172,19.0,,,,5.2,,2
Terra,13 Litar,Lager - Vienna,2023-08-03,3.465,25.0,"Premiant,Sladek,Saaz","Vienna,Pilsner,Caramel",,5.0,12.0,4
ABV Not IBU: Citra,AF Brew,IPA - Imperial / Double,2020-05-21,3.547,114.0,Citra,,,6.8,,3
Mosaic IPA,AF Brew,IPA - American,2013-02-13,3.893,73.0,,,,6.7,,4
Gambrinus Originál 10,Plzeňský Prazdroj,Pilsner - Czech / Bohemian,,3.108,,,,,4.3,,3
Leffe Ruby,Abbaye de Leffe,Fruit Beer,2008-01-01,3.189,10.0,,,,5.0,,3
Baltika #7 Smooth / Балтика #7 Мягкое,Балтика,Lager - Pale,2020-02-23,2.616,7.0,,,,4.7,,3
Acai Mood,Rewort Brewery,Sour - Fruited,2019-06-13,3.917,11.0,,,"Acai,Blueberry",5.7,,4
Weizen,1516 Pub & Brewery,Wheat Beer - Hefeweizen,2013-07-18,3.537,,,,,4.9,,3
Köstritzer Schwarzbier,Köstritzer Schwarzbierbrauerei,Schwarzbier,2011-01-22,3.509,22.0,,,,4.8,,3
Spin on Melon,"Rewort Brewery,Carousel Brewery",IPA - Imperial / Double,2019-01-30,3.866,49.0,"Nelson Sauvin,Mosaic",,Melon,6.8,,4
Ritual Dance,Rewort Brewery,Stout - Other,2020-01-10,3.759,,,,,6.1,15.5,4
Danish Pilsner,Carlsberg Group,Pilsner - Other,2019-03-09,2.778,,,,,3.8,,3
Koronet Lager,Лідскае піва,Lager - Euro Pale,2013-01-24,2.93,19.0,,,,4.6,11.0,3
Kelvish Apple-Pear Cider,Cider House,Cider - Traditional / Apfelwein,2014-09-10,3.11,,,,,4.7,,3
Urbock,Feldschlößchen Dresden,Bock - Single / Traditional,,3.327,,,,,6.8,,3
Altenburger Premium,Altenburger Brauerei,Pilsner - German,2011-09-30,3.083,30.0,,,,4.9,,2
Līvu Pilzenes,Līvu Alus,Pilsner - Other,2011-01-04,2.495,,,,,4.4,,2
Līvu Senču,Līvu Alus,Lager - Pale,2012-08-23,2.648,,,,,5.2,,2
Wild River,Fuller’s,Pale Ale - American,2012-05-05,3.419,,,,,4.2,,4
Robert Burns Brown Ale,Belhaven Brewery,Brown Ale - English,2011-01-27,3.492,,,,,4.2,,3
Burg Premium German Lager,Darguner Brauerei,Lager - Euro Pale,,2.794,,,,,5.0,,2
Spaten München Dunkel,Spaten,Lager - Munich Dunkel,2011-01-05,3.468,19.0,,,,5.2,,4
Redrum IPA Special Edition,AF Brew,IPA - Imperial / Double,2014-12-19,3.945,180.0,,,,6.8,,4
Ekstra,Švyturys,Lager - Dortmunder / Export,1995-10-29,3.115,,,,,5.2,,2
Rapture,Бакунин,Stout - Milk / Sweet,2019-12-17,3.491,25.0,,,"Lactose,Chocolate,Cocoa",5.0,12.0,4
Rockets & Bishops,Бакунин,IPA - American,2015-06-12,3.815,60.0,"Columbus,Citra,Simcoe",,,6.0,15.0,4
Pilsner Urquell,Brassin Jacquais,Pilsner - Other,2021-08-29,,,,,,,,3
Alabama,Волковская пивоварня,Fruit Beer,2018-03-28,3.304,18.0,,,,6.5,,4
Steininger Schwarzbier,Frankenthaler Brauhaus,Schwarzbier,2014-10-21,2.866,,,,,4.9,,3
Cristal,Brouwerij Alken-Maes,Pilsner - Other,2011-01-25,3.05,28.0,,,,5.0,,3
Трифон Pils,Вятич,Pilsner - Czech / Bohemian,2019-12-22,2.923,28.0,,,,4.9,,3
American Pale Ale,13 Litar,Pale Ale - American,2016-08-17,3.891,35.0,,,,5.0,,4
Krombacher Hell / Premium Lager,Krombacher,Lager - Helles,2014-02-04,3.267,,,,,5.0,,3
Gubernija Royal Baltic Porter,Gubernija,Porter - Baltic,2019-09-05,2.774,,,,,6.4,,3
Konrad 12°,Konrad,Pilsner - Czech / Bohemian,,3.095,,,,,5.2,,2
Löwenbräu LöwenWeisse,Spaten,Wheat Beer - Hefeweizen,2011-03-19,3.366,,,,,5.2,,3
Kellerbier,Brauhaus Riegele,Kellerbier / Zwickelbier,2011-06-04,3.537,,,,,5.0,,3
Tauras Pilsneris,Kalnapilio-Tauro,Pilsner - Other,,2.857,,,,,4.6,,2
Multimicrodots,AF Brew,IPA - New England / Hazy,2019-06-17,3.779,20.0,,,,3.0,,4
"5,0 Original Craft Beer",Oettinger Brauerei,Lager - Euro Pale,2017-09-11,2.787,,,,,5.0,,3
Xtreme Kriek,Brouwerij Mort Subite,Lambic - Kriek,,3.56,,,,,4.3,,4
Weihenstephaner Original,Weihenstephan,Lager - Helles,,3.609,21.0,,,,5.1,,4
Litovel Premium,Litovel,Pilsner - Czech / Bohemian,,3.097,22.0,,,,5.0,,3
Czech Inn Lager,UAB 3B Solutions,Pilsner - Czech / Bohemian,2015-07-16,2.973,,,,,4.8,,3
Bohemijos Tamsusis,Volfas Engelman,Lager - Munich Dunkel,2015-06-03,3.291,,,,,4.2,,3
Road To Asa Bay,Plan B Brewery,IPA - Red,2017-10-20,3.803,70.0,"Simcoe,Citra,Cascade",,,6.8,18.0,4
Зависимость,4BREWERS,Sour - Fruited Gose,2018-10-27,4.101,,,,,5.0,,4
Bathory,Plan B Brewery,Red Ale - American Amber / Red,2015-04-20,3.799,50.0,"Simcoe,Citra",,,5.7,14.5,4
Fürst Chlodwig Pilsener,Fürstenberg,Pilsner - German,2017-08-13,2.952,,,,,4.8,,3
Ванильное нёбо,Los Pivnos Brewery,Pumpkin / Yam Beer,2019-10-23,2.903,15.0,,,,5.0,,4
Cuvée des Jacobins Rouge,Brouwerij Omer Vander Ghinste,Sour - Flanders Red Ale,,3.924,11.0,,,,5.5,,4
Citraizen,Jaws,Wheat Beer - Kristallweizen,2015-07-17,3.801,20.0,"Citra,Perle","Wheat,Pilsner,Crystal",,4.8,13.0,4
Lost Planet: Strawberry & Basil,Sabotage,Sour - Berliner Weisse,2019-05-26,4.122,10.0,,,"Strawberry,Basil",4.0,,4
Black Days,Victory Art Brew,Stout - Imperial / Double,2019-12-05,3.77,50.0,,,,6.8,,4
Murphy's Irish Stout 3.5%,Heineken,Stout - Irish Dry,2016-03-11,2.979,,,,,3.5,,3
WIPA,Volfas Engelman,IPA - White / Wheat,2019-02-21,3.452,40.0,,,,5.3,,3
Apostel Weissbier Hell,Privatbrauerei Eichbaum,Wheat Beer - Hefeweizen,2017-04-20,3.189,,,,,5.3,,3
Trifon IPA (Трифон IPA),Вятич,IPA - American,2016-01-14,2.685,50.0,,,,5.9,,2
Smithwick's,Guinness,Red Ale - Irish,2010-12-07,3.55,,,,,4.5,,3
Milk Shake Mango,Konix Brewery,IPA - Milkshake,2019-04-04,3.508,,,,Mango,6.5,,3
Чешское Барное,Česky Lev,Lager - Pale,2015-05-06,2.773,,,,,4.6,,3
Lucky Beer (Lucky Buddha),Cheerday Brewery (千岛湖),Lager - Pale,2011-05-18,2.984,12.0,,,,4.8,,3
Red Ale,Napa Valley Brewing Company,Red Ale - American Amber / Red,2011-04-30,3.479,,,,,5.4,,3
Premium,Feldschlösschen,Pilsner - German,2011-08-02,3.035,19.0,,,,5.0,,2
Affligem Blonde,Affligem Brouwerij,Belgian Blonde,,3.532,,,,,6.8,,4
Früh Kölsch,Cölner Hofbräu Früh,Kölsch,2010-08-21,3.319,19.0,,,,4.8,,4
Sapporo Premium Beer,Sapporo Breweries,Lager - Pale,2010-12-26,3.187,24.0,,,,4.7,,3
Mongozo Coconut,Mongozo,Fruit Beer,,3.101,,,,,3.6,,3
Dunkel,Augustiner-Bräu München,Lager - Munich Dunkel,2011-03-06,3.603,,,,,5.6,,4
Zähringer German Premium Hefeweizen,Frankenthaler Brauhaus,Wheat Beer - Hefeweizen,,3.114,,,,,5.0,,3
Blanche de Namur,Brasserie du Bocq,Wheat Beer - Witbier / Blanche,,3.403,10.0,,,,4.5,,4
Timmermans Gueuze Lambic,Timmermans,Lambic - Gueuze,2010-08-21,3.446,,,,,5.0,,4
Jupiler,Brasserie Jupiler,Lager - Pale,2010-08-21,3.246,25.0,,,,5.2,,3
Манго втроем,Горьковская пивоварня,Fruit Beer,2018-04-29,2.592,8.0,,,,5.0,,3
APA Vic Secret & Galaxy,Волковская пивоварня,Pale Ale - American,2016-08-27,3.469,27.0,,,,5.5,,4
Волчок,Волковская пивоварня,Lager - Euro Pale,2019-08-29,3.2,23.0,,,,4.1,,4
Gösser Märzen / Gösser Beer / Gösser Export,Brauerei Göss,Lager - Helles,2011-08-14,3.116,12.0,,,,5.2,,3
Симферопольское (Simferopolskoe),ПБК Крым,Lager - Pale,2014-08-06,2.683,,,,,5.0,,3
Eichbaum Pilsener,Privatbrauerei Eichbaum,Pilsner - German,2011-05-16,2.944,,,,,4.8,,3
Trifon Kriek (Трифон Крик),Вятич,Fruit Beer,2017-10-25,2.824,16.0,,,,4.5,,2
Tinkoff Avtorskoe Bavarskoe Svetloe (Тинькофф Авторское Баварское Светлое),Anadolu Efes,Lager - Helles,2013-07-14,2.878,,,,,5.2,,3
Weizen,1516 Pub & Brewery,Wheat Beer - Hefeweizen,2013-07-18,3.537,,,,,4.9,,3
Quince & Lemon Gose,Konix Brewery,Sour - Traditional Gose,2018-05-18,3.63,,,,,4.0,,4
American Pale Ale,13 Litar,Pale Ale - American,2016-08-17,3.891,35.0,,,,5.0,,4
IPA,13 Litar,IPA - American,2016-03-24,3.901,50.0,"Premiant,Simcoe,Kazbek,Jarrylo","Pale Ale,Pilsner,Munich,Caraaroma,Carared",,5.1,15.0,3
Pilsner,1516 Pub & Brewery,Pilsner - Other,2013-07-25,3.612,28.0,,,,4.8,,3
IPA,13 Litar,IPA - American,2016-03-24,3.901,50.0,"Premiant,Simcoe,Kazbek,Jarrylo","Pale Ale,Pilsner,Munich,Caraaroma,Carared",,5.1,15.0,4
Premium Lager,Alpaca Wellbeing,Lager - Pale,2021-05-19,3.277,,,,,5.0,,3
American Pale Ale,13 Litar,Pale Ale - American,2016-08-17,3.891,35.0,,,,5.0,,3
Hopster,Hops Farm Brewery,IPA - Other,2016-06-30,3.636,60.0,"Fuggle,Cascade,Enigma",,,5.2,,4
Without Original,St. Peter’s Brewery,Non-Alcoholic Beer - Other,2016-08-11,2.256,,,,,0.1,,3
APA El Dorado & Centennial,Волковская пивоварня,Pale Ale - American,2019-02-25,3.505,27.0,,,,5.5,,3
КОЛХОЗНЫЙ ЛАГЕР,Mookhomor Production,Lager - IPL (India Pale Lager),2016-11-03,3.19,45.0,,,,4.5,,3
Hoek Van Nieuw Holland,AF Brew,Wheat Beer - Witbier / Blanche,2017-08-18,3.604,18.0,,,,4.8,,4
Old Peculier,Theakston,Old / Stock Ale,2010-08-21,3.603,23.0,,,,5.6,,4
Blanche Grapefruit,Konix Brewery,Wheat Beer - Witbier / Blanche,2019-03-26,3.665,8.0,,,,4.3,,4
Ice Cream Porter Chocolate,Konix Brewery,Porter - Baltic,2018-12-19,3.66,20.0,,,,6.8,,4
Latte Di Lupo,Волковская пивоварня,Pale Ale - Milkshake,2018-08-25,3.385,40.0,,,,5.0,,4
St-Louis Premium Pêche,Brouwerij Van Honsebrouck,Lambic - Fruit,2010-11-09,3.447,,,,,2.6,,3
Kirsch Bier,Klosterbrauerei Neuzelle,Shandy / Radler,2011-03-12,3.197,,,,,4.8,,3
Lazy Bee Juniper,Konix Brewery,Mead - Melomel,2018-06-14,3.525,,,,,4.2,,4
Spezial-Export,Brauerei Zoller-Hof,Lager - Dortmunder / Export,2012-11-27,3.158,25.0,,,,5.0,,4
Grossmeister,Brand Direct BV,Lager - Euro Pale,2019-04-01,2.9,,,,,4.8,,3
Zubr Classic,Pivovar Zubr,Pilsner - Czech / Bohemian,2012-08-26,3.054,,,,,4.1,,4
Belgian White,Blue Moon Brewing Company,Wheat Beer - Witbier / Blanche,,3.5,9.0,,,,5.4,,4
Hell,ABK (Aktienbrauerei Kaufbeuren),Lager - Helles,2021-05-09,3.414,,,,,5.0,,3
Tsingtao Stout (Export 7.5%),Tsingtao Brewery,Stout - Foreign / Export,2010-11-13,3.25,,,,,6.8,,3
Pilsener,Arcobräu,Pilsner - German,,3.257,,,,,4.9,,4
Berliner Kindl Jubiläums Pilsener,Berliner-Kindl-Schultheiss-Brauerei,Pilsner - German,2011-02-12,3.113,27.0,,,,5.1,,3
Pilsener,Arcobräu,Pilsner - German,,3.257,,,,,4.9,,3
Кольское Баренц,Кольское пиво,Lager - Euro Pale,2018-06-02,2.581,,,,,4.7,,3
Keep Smiling,Mookhomor Production,Sour - Berliner Weisse,2019-04-30,3.632,5.0,,,,4.5,,4
Карельское Пшеничное,Северное Пиво,Wheat Beer - American Pale Wheat,2018-02-01,3.461,,,,,4.5,,4
Salt Pearl,Konix Brewery,Sour - Traditional Gose,2017-05-25,3.483,,,,,4.1,,4
Golden Balls,AF Brew,IPA - Imperial / Double New England / Hazy,2019-03-28,3.968,30.0,"Galaxy,Citra",,,6.8,,4
Мистер Лис Сочная Груша,Heineken,Cider - Perry / Poiré,2019-06-08,3.082,,,,,4.5,,3
Seth & Riley's Garage Hard Black Cherry Drink,Балтика,Shandy / Radler,2019-03-19,3.052,,,,,4.6,,2
Мистер Лис Яблочный,Heineken,Cider - Sweet,2018-04-15,3.098,,,,,4.5,,4
Фермерский Эль,Волковская пивоварня,Farmhouse Ale - Other,2023-01-25,3.492,,,,,6.5,,4
Stella Artois N.A.,Stella Artois,Non-Alcoholic Beer - Other,2012-04-25,2.747,,,,,0.5,,3
Liebenweiss Hefe Weissbier,Kaiser Bräu,Wheat Beer - Hefeweizen,2012-01-05,3.533,,,,,5.1,,3
Bornem Tripel,Brouwerij Van Steenberge,Belgian Tripel,2010-08-21,3.467,,,,,6.8,,3
Organic Best Bitter,St. Peter’s Brewery,Bitter - Session / Ordinary,2011-05-12,3.372,,,,,4.1,,3
IPA v.3,Волковская пивоварня,IPA - Session,2017-02-08,3.563,55.0,,,,5.9,,4
Amstel IPA,Heineken,IPA - Other,2018-05-20,2.997,27.0,,,,5.5,,3
Доппельбок,Ravencraft,Bock - Doppelbock,2015-08-25,3.479,17.0,,,,6.2,,4
Palm Spéciale,Brouwerij Palm,Pale Ale - Belgian,,3.357,18.0,,,,5.2,,4
Astérie Blanche,Brouwerij Roman,Wheat Beer - Witbier / Blanche,2012-03-30,3.546,,,,,4.9,,3
Rocket Jump,Selfmade Brewery,IPA - American,2017-11-20,3.851,49.0,"Citra,Lemondrop,Warrior,Cascade",,,6.3,,5
Hot Wax,Zagovor Brewery,IPA - Imperial / Double New England / Hazy,2019-01-07,4.113,40.0,"Citra,Galaxy",,,6.8,19.0,4
ДостоЭЛЬский,Anadolu Efes,Wheat Beer - American Pale Wheat,2018-08-10,3.134,30.0,,,,5.0,,4
100 Рентген,Волковская пивоварня,IPA - Imperial / Double,2017-06-29,3.549,100.0,,,,6.8,,4
Blanche de Bruxelles,Brasserie Lefebvre,Wheat Beer - Witbier / Blanche,2010-12-11,3.544,18.0,,,,4.5,,4
Tuborg Classic,Carlsberg Group,Lager - Vienna,,3.104,,,,,4.6,,3
Newcastle Brown Ale,John Smith's,Brown Ale - English,,3.39,18.0,,,,4.7,,3
Klášter Světlé výčepní,Pivovar Klášter,Pilsner - Czech / Bohemian,2014-01-20,3.208,,,,,4.0,,2
Crazy Moose,Konix Brewery,Pale Ale - American,2016-02-08,3.65,45.0,,,,5.5,,3
Blanche De Fleur,Gletcher,Wheat Beer - Witbier / Blanche,2014-02-01,3.253,12.0,,,,4.0,,3
American Pale Ale,13 Litar,Pale Ale - American,2016-08-17,3.891,35.0,,,,5.0,,4
Red River,Stamm Brewing,Pale Ale - American,2014-10-07,3.741,60.0,,,,5.5,,4
Kasteel Hoppy,Brouwerij Van Honsebrouck,IPA - Belgian,2013-03-27,3.309,45.0,,,,6.5,,4
Grisette Bio Blanche,Brasserie St-Feuillien,Farmhouse Ale - Grisette,2016-08-23,3.352,26.0,,,,5.5,,4
Cidre Royal Apple Cidre Demi-Sweet,Royal Fruit Garden,Cider - Sweet,2013-07-06,3.366,,,,,5.0,,3
Superstylin,Бакунин,Pale Ale - Other,2018-06-12,3.671,,,,,4.5,12.0,3
Heineken 0.0,Heineken,Non-Alcoholic Beer - Other,2017-03-03,2.446,,,,,,,2
Timmermans Strawberry Lambicus,Timmermans,Lambic - Fruit,2010-12-30,3.546,,,,,4.0,,3
